Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,REVITALIZE CDC EV CHARGER - 3,240 Cadwell Drive,Parking Lot,Springfield,MA,1104,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.153461,-72.546434,11/12/2025,390686,2025-11-12 02:46:08 UTC,,,,4/24/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,NOURIA MEDWAY 2,139 Medway Road,Behind convenience store,Milford,MA,1757,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,42.147524,-71.489655,11/12/2025,390697,2025-11-12 02:46:59 UTC,,,,4/24/2025,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,NOURIA MILFORD 2,97 Cedar Street,,Milford,MA,1757,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,42.161287,-71.507776,11/12/2025,390705,2025-11-12 02:47:16 UTC,,,,4/24/2025,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,45 Washington St,45 Washington St,,Foxborough,MA,2035,,866-816-7584,E,,Public,24 hours daily,,,,,,6,6,,EV Connect,https://www.evconnect.com,GPS,42.097255,-71.266035,11/13/2025,390943,2025-11-13 01:47:14 UTC,,,,4/26/2025,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Mechanics Co-op Bank Dighton,596 Somerset Ave,,North Dighton,MA,2764,,508-880-2828,E,,Public,"7:30am-4pm M-W, 7:30am-6pm Th-F, 7:30am-6pm Sat; for client use only",,,,,,,1,,AUTEL,https://autelenergy.us,200-8,41.85009,-71.11713,8/12/2025,390993,2025-08-12 16:52:28 UTC,P,,,4/1/2025,,,,,J1772COMBO,US,,,,Public,,public,,,BANK,,,,,,,$0.39 per kWh,,,,,,,,,,TRUE,,,,,,,,LD,FALSE,
ELEC,Mechanics Co-op Bank Westport,165 State Rd,,Westport,MA,2790,,508-679-1926,E,,Public,"7:30am - 4pm M-W, 7:30am - 6pm Th-F, 7:30am - 6pm Sat; for clients",A CREDIT D Debit M V,,,,,,1,,AUTEL,https://autelenergy.us,200-8,41.67541,-71.10917,7/3/2025,390994,2025-07-03 19:15:09 UTC,P,,,4/28/2025,,,,,J1772COMBO,US,,,,Public,,public,,,BANK,,,,,,,$0.39 per kWh,,,,,,,,,,TRUE,,,,,,,,LD,FALSE,
ELEC,Sudbury Community Center,40 Fairbank Rd,,Sadbury,MA,1776,,313-262-6722,E,,Public,,,,,,,8,,,RED_E,https://www.redecharge.com,GPS,42.39288,-71.44376,11/13/2025,391094,2025-11-13 03:09:22 UTC,,,,12/3/2024,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,"Holyoke, MA",45 Holyoke Street,,Holyoke,MA,1040,,866-576-1495,E,,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,,9,,RIVIAN_ADVENTURE,https://rivian.com/experience/charging,GPS,42.17388,-72.64053,11/13/2025,391178,2025-11-13 01:50:21 UTC,,,,3/21/2024,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,BOSCH WALTHAM STATION 2,101 1st Avenue,,Waltham,MA,2451,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.393798,-71.269036,11/12/2025,391421,2025-11-12 02:46:58 UTC,,,,4/30/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,BOSCH WALTHAM STATION 1,101 1st Avenue,,Waltham,MA,2451,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.393818,-71.269111,11/12/2025,391422,2025-11-12 02:46:58 UTC,,,,4/30/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,GMG DCFC AF 2766 #4,92 W Main St,,Hopkinton,MA,1748,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,42.217338,-71.542108,11/12/2025,391432,2025-11-12 02:47:19 UTC,,,,4/30/2025,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,GMG DCFC AF 2766 #3,92 W Main St,,Hopkinton,MA,1748,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,42.217301,-71.542116,11/12/2025,391433,2025-11-12 02:47:19 UTC,,,,4/30/2025,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,GMG DCFC AF 2766 #1,92 W Main St,,Hopkinton,MA,1748,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,42.217302,-71.542073,11/12/2025,391443,2025-11-12 02:48:06 UTC,,,,4/30/2025,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,GMG DCFC AF 2766 #2,92 W Main St,,Hopkinton,MA,1748,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,42.217049,-71.542508,11/12/2025,391444,2025-11-12 02:48:06 UTC,,,,4/30/2025,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,75 STATE ST. CHARGER #1,75 State Street,,Boston,MA,2109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.358238,-71.055224,11/12/2025,391509,2025-11-12 02:47:00 UTC,,,,5/1/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,175 BERKELEY EV #1,157 Berkeley St,P1 in the Parking Garage,Boston,MA,2116,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.349158,-71.071981,11/12/2025,391605,2025-11-12 01:29:53 UTC,,,,5/2/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,175 BERKELEY EV #6,157 Berkeley St,,Boston,MA,2116,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.349335,-71.071594,11/12/2025,391606,2025-11-12 02:07:14 UTC,,,,5/2/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,175 BERKELEY EV #4,157 Berkeley St,,Boston,MA,2116,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.349287,-71.071691,11/12/2025,391607,2025-11-12 02:07:14 UTC,,,,5/2/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,175 BERKELEY EV #2,157 Berkeley St,,Boston,MA,2116,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.349335,-71.071358,11/12/2025,391608,2025-11-12 02:07:14 UTC,,,,5/2/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,175 BERKELEY EV #5,157 Berkeley St,,Boston,MA,2116,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.349379,-71.071814,11/12/2025,391609,2025-11-12 02:07:14 UTC,,,,5/2/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,175 BERKELEY EV #3,157 Berkeley St,,Boston,MA,2116,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.349327,-71.07154,11/12/2025,391610,2025-11-12 02:07:15 UTC,,,,5/2/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,TOWN OF MEDWAY CITY HALL ST#2,155 Village Street,,Medway,MA,2053,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.13964,-71.398201,11/12/2025,391721,2025-11-12 02:48:09 UTC,,,,5/3/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Fairfield Inn Amesbury,35 Clark's Road,,Amesbury,MA,1913,,888-717-4544,E,,Public,24 hours daily,,,,,,,10,,CHARGESMART_EV,https://chargesmartev.com,GPS,42.84501,-70.906334,11/13/2025,391815,2025-11-13 02:39:07 UTC,,,,5/6/2025,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,NOURIA OXFORD 1,138 Southbridge Rd,,Oxford,MA,1537,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,42.166934,-71.894028,11/12/2025,394132,2025-11-12 02:48:17 UTC,,,,5/7/2025,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,NOURIA OXFORD 2,138 Southbridge Rd,,Oxford,MA,1537,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,42.167139,-71.894177,11/12/2025,394133,2025-11-12 02:48:17 UTC,,,,5/7/2025,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,JM ELECTRICAL HEADQUARTERS,471 Broadway,Under Carport,Lynnfield,MA,1940,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.514617,-71.002154,11/12/2025,394156,2025-11-12 02:48:22 UTC,,,,5/7/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Springfield Lodge of Elk #61,440 Tiffany Street,,Springfield,MA,1108,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://www.flo.com,GPS,42.069288,-72.542335,11/13/2025,394174,2025-11-13 02:05:03 UTC,,,,5/7/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,BSSGO 1 - RIGHT OF OF,131 Seaport Blvd,"Alyx South Garage, Level P1",Boston,MA,2210,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.34988,-71.04436,11/12/2025,395265,2025-11-12 01:54:59 UTC,,,,5/9/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,PARKING LOT 1 MARKETPLACE 2,378 Maple Avenue,,Shrewsbury,MA,1545,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.276932,-71.737047,11/12/2025,395280,2025-11-12 02:48:40 UTC,,,,5/9/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Sherborn Town Hall,19 Washington St,,Sherborn,MA,1770,,949-945-2000,E,,Public,24 hours daily,,,,,,,2,,EVGATEWAY,https://evgateway.com,GPS,42.2396484,-71.3713301,11/13/2025,395296,2025-11-13 02:44:27 UTC,,,,5/9/2025,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,COMNWLTH LAND CMNWLTH LAND,1082 Davol Street,Left side of entrance.,Fall River,MA,2720,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.718138,-71.154963,11/12/2025,395329,2025-11-12 02:47:23 UTC,,,,5/10/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,BLOUNT FR EV01 BLOUNT 3,575 Currant Road,By small pond,Fall River,MA,2720,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.74118,-71.108457,11/12/2025,395335,2025-11-12 02:48:06 UTC,,,,5/10/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,BLOUNT FR EV01 BLOUNT 4,575 Currant Road,,Fall River,MA,2720,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.741237,-71.108445,11/12/2025,395336,2025-11-12 02:48:07 UTC,,,,5/10/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,BLOUNT FR EV01 BLOUNT 5,575 Currant Road,,Fall River,MA,2720,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.741287,-71.108419,11/12/2025,395337,2025-11-12 02:48:07 UTC,,,,5/10/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,BLOUNT FR EV01 BLOUNT 2,575 Currant Road,By small pond,Fall River,MA,2720,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.741139,-71.108465,11/12/2025,395338,2025-11-12 02:48:09 UTC,,,,5/10/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,"Town of Winchester, MA",Skillings Rd and Mt. Vernon St.,,Winchester,MA,1890,,888-356-8911,E,,Public,24 hours daily,,,,,,,2,,FLO,https://www.flo.com,GPS,42.453429,-71.134015,11/13/2025,395359,2025-11-13 02:05:03 UTC,,,,5/10/2025,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Grandeville at Saugus Building 2,860 Broadway,,Saugus,MA,1906,,833-611-5965,E,,Public,24 hours daily,,,,,,4,,,VIALYNK,https://www.lynkwell.com,GPS,42.46927,-71.02051,11/13/2025,395362,2025-11-13 02:36:28 UTC,,,,5/10/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Grandeville at Saugus Building 1,860 Broadway,,Saugus,MA,1906,,833-611-5965,E,,Public,24 hours daily,,,,,,2,,,VIALYNK,https://www.lynkwell.com,GPS,42.46874,-71.02116,11/13/2025,395363,2025-11-13 02:36:28 UTC,,,,5/10/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,BSSGO 2 ACROSS AISLE,131 Seaport Blvd,"Alyx South Garage, Level P1",Boston,MA,2210,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.349892,-71.044615,11/12/2025,395439,2025-11-12 01:47:06 UTC,,,,5/13/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,WATERTOWN MA CUNNIFF 2DUAL,246 Warren St,Parking Lot,Watertown,MA,2472,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.376566,-71.199235,11/12/2025,395440,2025-11-12 01:49:02 UTC,,,,5/13/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,WATERTOWN MA CUNNIFF 1SINGLE,246 Warren St,Parking Lot,Watertown,MA,2472,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.376558,-71.199342,11/12/2025,395441,2025-11-12 01:49:02 UTC,,,,5/13/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,EDWARDS ST STATE 1,207 State St,Parking lot across from library,Springfield,MA,1103,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.103055,-72.583961,11/12/2025,395455,2025-11-12 02:47:42 UTC,,,,5/13/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,TOWN HALL NEW TOWN HALL 1,600 Chief Justice Cushing Hwy,,Scituate,MA,2066,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.19749,-70.768711,11/12/2025,395458,2025-11-12 02:48:37 UTC,,,,5/13/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,75 STATE ST. CHARGER #2,75 State Street,,Boston,MA,2109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.358249,-71.055286,11/12/2025,395545,2025-11-12 02:47:01 UTC,,,,5/14/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,792 WEST STREET BLDG G CHARGER,792 West Street,,Mansfield,MA,2048,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.020641,-71.253512,11/12/2025,395547,2025-11-12 02:47:38 UTC,,,,5/14/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,75 STATE ST. CHARGER #3,75 State Street,,Boston,MA,2109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.358275,-71.055238,11/12/2025,395653,2025-11-12 02:47:01 UTC,,,,5/15/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,75 STATE ST. CHARGER #4,75 State Street,,Boston,MA,2109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.358273,-71.055239,11/12/2025,395654,2025-11-12 02:47:01 UTC,,,,5/15/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,75 STATE ST. CHARGER #5,75 State St,,Boston,MA,2109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.358243,-71.055255,11/12/2025,395655,2025-11-12 02:47:01 UTC,,,,5/15/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,75 STATE ST. CHARGER #6,75 State St,,Boston,MA,2109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.358259,-71.055253,11/12/2025,395656,2025-11-12 02:47:01 UTC,,,,5/15/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,75 STATE ST. CHARGER #7,75 State Street,,Boston,MA,2109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.358261,-71.055265,11/12/2025,395657,2025-11-12 02:47:01 UTC,,,,5/15/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,75 STATE ST. CHARGER #8,75 State Street,,Boston,MA,2109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.35824,-71.055271,11/12/2025,395658,2025-11-12 02:47:01 UTC,,,,5/15/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,75 STATE ST. CHARGER #9,75 State Street,,Boston,MA,2109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.358259,-71.055278,11/12/2025,395659,2025-11-12 02:47:01 UTC,,,,5/15/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,75 STATE ST. CHARGER #10,75 State St,,Boston,MA,2109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.35825,-71.055243,11/12/2025,395660,2025-11-12 02:47:01 UTC,,,,5/15/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,TOWN HALL TOWN HALL 2N,600 Chief Justice Cushing Hwy,,Scituate,MA,2066,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.197472,-70.768702,11/12/2025,395674,2025-11-12 02:48:37 UTC,,,,5/15/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,MASSDEP - CERO MASSDEP-CERO #3,8 New Bond Street,bldg,Worcester,MA,1606,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.307198,-71.804425,11/12/2025,395794,2025-11-12 02:46:38 UTC,,,,5/17/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,HION NETWORK WALTHAM BK#1,881 Moody Street,Across from restaurant entrance,Waltham,MA,2453,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,42.361236,-71.239306,11/12/2025,396007,2025-11-12 02:49:23 UTC,,,,5/21/2025,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,HION NETWORK WALTHAM BK#2,881 Moody Street,Across from the restaurant entrance,Waltham,MA,2453,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,42.361248,-71.239304,11/12/2025,396008,2025-11-12 02:49:23 UTC,,,,5/21/2025,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,EVCHARGEHANOVER CPF50-SPRINTER2,1845 Washington St,In shop,Hanover,MA,2339,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.148961,-70.843417,11/12/2025,396234,2025-11-12 02:17:13 UTC,,,,5/24/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,WAYLANDTB COAEV1,8 Andrew Avenue,Main Parking Lot,Wayland,MA,1778,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.364156,-71.369582,11/12/2025,396238,2025-11-12 02:45:26 UTC,,,,5/24/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,WAYLANDTB COAEV2,8 Andrew Avenue,,Wayland,MA,1778,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.363582,-71.371544,11/12/2025,396239,2025-11-12 02:45:26 UTC,,,,5/24/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,WAYLANDTB COAEV4,8 Andrew Avenue,,Wayland,MA,1778,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.364265,-71.371216,11/12/2025,396240,2025-11-12 02:45:26 UTC,,,,5/24/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,WAYLANDTB COAEV5,8 Andrew Avenue,Main Parking Lot,Wayland,MA,1778,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.364249,-71.371181,11/12/2025,396241,2025-11-12 02:45:26 UTC,,,,5/24/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,WAYLANDTB COAEV3,8 Andrew Avenue,,Wayland,MA,1778,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.364193,-71.370864,11/12/2025,396242,2025-11-12 02:45:26 UTC,,,,5/24/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Comfort Inn - Tesla Supercharger,85 American Legion Hwy,,Revere,MA,2151,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,42.411623,-71.001985,6/6/2025,397003,2025-06-06 18:42:11 UTC,P,,,5/23/2025,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,$0.59 per kWh,,,,,,,,,,TRUE,,,,,,,,LD,FALSE,
